student_id,survey_date,achievement_score,adaptation_score,relationship_score,label
STU013,2025-01-14,4,5,3,0
STU013,2025-01-15,4,4,4,0
STU013,2025-01-16,4,4,4,0
STU013,2025-01-17,4,4,5,0
STU013,2025-01-18,4,4,4,0
STU013,2025-01-19,3,4,4,0
STU013,2025-01-20,4,4,4,0
STU013,2025-01-21,4,4,4,0
STU013,2025-01-22,3,4,3,0
STU013,2025-01-23,4,4,4,0
STU013,2025-01-24,4,3,3,0
STU013,2025-01-25,4,4,3,0
STU013,2025-01-26,5,5,4,0
STU013,2025-01-27,3,4,3,0
STU013,2025-01-28,5,4,3,0
STU013,2025-01-29,4,4,4,0
STU013,2025-01-30,3,5,4,0
STU013,2025-01-31,4,3,4,0
STU013,2025-02-01,4,4,4,0
STU013,2025-02-02,4,4,4,0
STU013,2025-02-03,4,4,3,0
STU013,2025-02-04,3,5,3,0
STU013,2025-02-05,5,4,4,0
STU013,2025-02-06,4,5,3,0
STU013,2025-02-07,4,4,3,0
STU013,2025-02-08,4,3,3,0
STU013,2025-02-09,5,4,4,0
STU013,2025-02-10,5,3,4,0
STU013,2025-02-11,5,4,4,0
STU013,2025-02-12,3,4,3,0
STU013,2025-02-13,4,4,3,0
STU013,2025-02-14,5,3,4,0
STU013,2025-02-15,4,5,4,0
STU013,2025-02-16,5,4,3,0
STU013,2025-02-17,5,5,3,0
STU013,2025-02-18,3,5,4,0
STU013,2025-02-19,3,4,3,0
STU013,2025-02-20,4,3,4,0
STU013,2025-02-21,3,4,3,0
STU013,2025-02-22,4,4,4,0
STU013,2025-02-23,3,3,4,0
STU013,2025-02-24,4,3,4,0
STU013,2025-02-25,4,3,3,0
STU013,2025-02-26,4,4,3,0
STU013,2025-02-27,4,4,4,0
STU013,2025-02-28,3,4,3,0
STU013,2025-03-01,4,5,4,0
STU014,2025-01-01,5,4,3,0
STU014,2025-01-02,3,3,5,0
STU014,2025-01-03,4,3,3,0
STU014,2025-01-04,5,4,4,0
STU014,2025-01-05,3,4,3,0
STU014,2025-01-06,5,4,4,0
STU014,2025-01-07,3,3,3,0
STU014,2025-01-08,5,5,3,0
STU014,2025-01-09,5,4,4,0
STU014,2025-01-10,3,3,3,0
STU014,2025-01-11,3,3,3,0
STU014,2025-01-12,3,4,4,0
STU014,2025-01-13,4,4,4,0
STU014,2025-01-14,4,4,4,0
STU014,2025-01-15,4,3,4,0
STU014,2025-01-16,3,4,4,0
STU014,2025-01-17,4,4,3,0
STU014,2025-01-18,4,4,3,0
STU014,2025-01-19,4,4,4,0
STU014,2025-01-20,3,4,3,0
STU014,2025-01-21,4,5,3,0
STU014,2025-01-22,3,5,5,0
STU014,2025-01-23,3,3,3,0
STU014,2025-01-24,3,4,4,0
STU014,2025-01-25,3,4,4,0
STU014,2025-01-26,4,4,4,0
STU014,2025-01-27,4,3,4,0
STU014,2025-01-28,4,3,4,0
STU014,2025-01-29,3,5,4,0
STU014,2025-01-30,3,5,4,0
STU014,2025-01-31,3,5,3,0
STU014,2025-02-01,3,4,4,0
STU014,2025-02-02,4,3,4,0
STU014,2025-02-03,4,3,3,0
STU014,2025-02-04,4,4,3,0
STU014,2025-02-05,4,4,4,0
STU014,2025-02-06,3,4,4,0
STU014,2025-02-07,4,4,3,0
STU014,2025-02-08,4,3,3,0
STU014,2025-02-09,4,4,4,0
STU014,2025-02-10,3,3,3,0
STU014,2025-02-11,4,3,4,0
STU014,2025-02-12,4,4,3,0
STU014,2025-02-13,4,4,3,0
STU014,2025-02-14,5,5,3,0
STU014,2025-02-15,5,3,4,0
STU014,2025-02-16,4,4,4,0
STU014,2025-02-17,3,4,3,0
STU014,2025-02-18,3,5,3,0
STU014,2025-02-19,4,3,3,0
STU014,2025-02-20,5,3,3,0
STU014,2025-02-21,3,5,3,0
STU014,2025-02-22,3,5,3,0
STU014,2025-02-23,3,3,3,0
STU014,2025-02-24,4,4,4,0
STU014,2025-02-25,3,4,4,0
STU014,2025-02-26,4,4,5,0
STU014,2025-02-27,5,5,4,0
STU014,2025-02-28,4,4,4,0
STU014,2025-03-01,3,4,4,0
STU015,2025-01-01,4,5,3,0
STU015,2025-01-02,3,5,3,0
STU015,2025-01-03,3,4,3,0
STU015,2025-01-04,5,5,4,0
STU015,2025-01-05,3,4,4,0
STU015,2025-01-06,4,4,4,0
STU015,2025-01-07,4,5,4,0
STU015,2025-01-08,4,4,4,0
STU015,2025-01-09,4,4,4,0
STU015,2025-01-10,5,5,3,0
STU015,2025-01-11,3,3,4,0
STU015,2025-01-12,5,3,4,0
STU015,2025-01-13,4,5,3,0
STU015,2025-01-14,4,5,3,0
STU015,2025-01-15,4,5,4,0
STU015,2025-01-16,4,3,3,0
STU015,2025-01-17,3,5,4,0
STU015,2025-01-18,3,4,3,0
STU015,2025-01-19,5,4,4,0
STU015,2025-01-20,4,3,4,0
STU015,2025-01-21,4,5,3,0
STU015,2025-01-22,4,4,4,0
STU015,2025-01-23,3,5,5,0
STU015,2025-01-24,5,3,3,0
STU015,2025-01-25,4,3,3,0
STU015,2025-01-26,3,4,5,0
STU015,2025-01-27,4,5,3,0
STU015,2025-01-28,5,4,5,0
STU015,2025-01-29,4,4,5,0
STU015,2025-01-30,3,4,5,0
STU015,2025-01-31,5,3,4,0
STU015,2025-02-01,5,4,4,0
STU015,2025-02-02,3,4,5,0
STU015,2025-02-03,4,4,3,0
STU015,2025-02-04,4,3,4,0
STU015,2025-02-05,4,3,4,0
STU015,2025-02-06,4,4,3,0
STU015,2025-02-07,3,5,3,0
STU015,2025-02-08,4,4,5,0
STU015,2025-02-09,4,4,3,0
STU015,2025-02-10,4,5,4,0
STU015,2025-02-11,3,3,4,0
STU015,2025-02-12,4,3,4,0
STU015,2025-02-13,4,4,4,0
STU015,2025-02-14,4,4,4,0
STU015,2025-02-15,4,4,3,0
STU015,2025-02-16,3,4,4,0
STU015,2025-02-17,4,3,5,0
STU015,2025-02-18,3,4,4,0
STU015,2025-02-19,4,4,4,0
STU015,2025-02-20,3,5,5,0
STU015,2025-02-21,4,3,4,0
STU015,2025-02-22,4,3,3,0
STU015,2025-02-23,5,4,4,0
STU015,2025-02-24,4,4,4,0
STU015,2025-02-25,4,4,4,0
STU015,2025-02-26,4,3,4,0
STU015,2025-02-27,4,3,4,0
STU015,2025-02-28,3,4,3,0
STU015,2025-03-01,4,4,4,0
STU016,2025-01-01,3,5,3,0
STU016,2025-01-02,3,4,4,0
STU016,2025-01-03,3,4,4,0
STU016,2025-01-04,4,3,4,0
STU016,2025-01-05,4,3,4,0
STU016,2025-01-06,4,3,4,0
STU016,2025-01-07,4,4,3,0
STU016,2025-01-08,5,4,4,0
STU016,2025-01-09,4,4,4,0
STU016,2025-01-10,4,5,4,0
STU016,2025-01-11,4,4,3,0
STU016,2025-01-12,3,4,3,0
STU016,2025-01-13,4,4,4,0
STU016,2025-01-14,4,5,3,0
STU016,2025-01-15,4,5,3,0
STU016,2025-01-16,4,4,4,0
STU016,2025-01-17,5,4,4,0
STU016,2025-01-18,4,3,4,0
STU016,2025-01-19,4,4,4,0
STU016,2025-01-20,3,3,4,0
STU016,2025-01-21,3,4,5,0
STU016,2025-01-22,4,4,5,0
STU016,2025-01-23,5,3,4,0
STU016,2025-01-24,3,4,4,0
STU016,2025-01-25,3,4,4,0
STU016,2025-01-26,4,4,3,0
STU016,2025-01-27,4,4,4,0
STU016,2025-01-28,4,3,4,0
STU016,2025-01-29,5,4,4,0
STU016,2025-01-30,4,4,3,0
STU016,2025-01-31,4,4,4,0
STU016,2025-02-01,4,4,4,0
STU016,2025-02-02,4,4,4,0
STU016,2025-02-03,3,4,4,0
STU016,2025-02-04,3,3,4,0
STU016,2025-02-05,3,4,4,0
STU016,2025-02-06,3,3,4,0
STU016,2025-02-07,3,4,4,0
STU016,2025-02-08,4,4,4,0
STU016,2025-02-09,3,5,4,0
STU016,2025-02-10,5,4,5,0
STU016,2025-02-11,4,4,5,0
STU016,2025-02-12,5,4,4,0
STU016,2025-02-13,3,4,4,0
STU016,2025-02-14,4,4,5,0
STU016,2025-02-15,3,5,5,0
STU016,2025-02-16,4,5,4,0
STU016,2025-02-17,3,4,3,0
STU016,2025-02-18,5,4,4,0
STU016,2025-02-19,3,4,3,0
STU016,2025-02-20,3,4,4,0
STU016,2025-02-21,5,4,4,0
STU016,2025-02-22,4,3,5,0
STU016,2025-02-23,3,4,4,0
STU016,2025-02-24,4,4,5,0
STU016,2025-02-25,4,3,4,0
STU016,2025-02-26,3,3,4,0
STU016,2025-02-27,3,4,4,0
STU016,2025-02-28,4,4,3,0
STU016,2025-03-01,4,3,3,0
STU017,2025-01-01,4,4,4,0
STU017,2025-01-02,4,5,3,0
STU017,2025-01-03,3,4,3,0
STU017,2025-01-04,4,4,4,0
STU017,2025-01-05,4,4,4,0
STU017,2025-01-06,3,4,4,0
STU017,2025-01-07,4,3,4,0
STU017,2025-01-08,4,4,5,0
STU017,2025-01-09,4,4,5,0
STU017,2025-01-10,4,5,3,0
STU017,2025-01-11,5,5,3,0
STU017,2025-01-12,4,3,5,0
STU017,2025-01-13,3,4,3,0
STU017,2025-01-14,4,3,3,0
STU017,2025-01-15,4,4,5,0
STU017,2025-01-16,5,3,3,0
STU017,2025-01-17,4,4,4,0
STU017,2025-01-18,3,4,3,0
STU017,2025-01-19,4,4,5,0
STU017,2025-01-20,4,4,4,0
STU017,2025-01-21,4,4,4,0
STU017,2025-01-22,5,4,3,0
STU017,2025-01-23,4,4,3,0
STU017,2025-01-24,3,4,4,0
STU017,2025-01-25,4,4,4,0
STU017,2025-01-26,4,5,3,0
STU017,2025-01-27,4,3,4,0
STU017,2025-01-28,4,4,3,0
STU017,2025-01-29,3,4,4,0
STU017,2025-01-30,3,4,4,0
STU017,2025-01-31,4,4,4,0
STU017,2025-02-01,4,4,4,0
STU017,2025-02-02,5,3,3,0
STU017,2025-02-03,4,4,4,0
STU017,2025-02-04,3,4,4,0
STU017,2025-02-05,3,4,3,0
STU017,2025-02-06,4,4,5,0
STU017,2025-02-07,4,4,4,0
STU017,2025-02-08,3,4,4,0
STU017,2025-02-09,4,4,3,0
STU017,2025-02-10,5,4,3,0
STU017,2025-02-11,4,4,3,0
STU017,2025-02-12,4,3,4,0
STU017,2025-02-13,3,5,3,0
STU017,2025-02-14,4,4,3,0
STU017,2025-02-15,4,4,5,0
STU017,2025-02-16,4,3,4,0
STU017,2025-02-17,4,3,4,0
STU017,2025-02-18,4,4,3,0
STU017,2025-02-19,3,4,5,0
STU017,2025-02-20,3,4,4,0
STU017,2025-02-21,4,4,3,0
STU017,2025-02-22,4,5,4,0
STU017,2025-02-23,5,4,3,0
STU017,2025-02-24,4,3,4,0
STU017,2025-02-25,4,5,4,0
STU017,2025-02-26,4,3,5,0
STU017,2025-02-27,3,5,4,0
STU017,2025-02-28,3,4,4,0
STU017,2025-03-01,4,4,3,0
STU018,2025-01-01,3,3,5,0
STU018,2025-01-02,5,4,4,0
STU018,2025-01-03,4,3,3,0
STU018,2025-01-04,4,4,4,0
STU018,2025-01-05,4,5,3,0
STU018,2025-01-06,5,3,3,0
STU018,2025-01-07,4,4,4,0
STU018,2025-01-08,3,4,4,0
STU018,2025-01-09,5,4,4,0
STU018,2025-01-10,4,3,3,0
STU018,2025-01-11,5,4,4,0
STU018,2025-01-12,4,3,3,0
STU018,2025-01-13,4,3,4,0
STU018,2025-01-14,4,4,4,0
STU018,2025-01-15,3,4,4,0
STU018,2025-01-16,4,4,4,0
STU018,2025-01-17,3,4,4,0
STU018,2025-01-18,4,4,4,0
STU018,2025-01-19,4,4,4,0
STU018,2025-01-20,4,4,3,0
STU018,2025-01-21,3,4,4,0
STU018,2025-01-22,3,4,4,0
STU018,2025-01-23,4,3,4,0
STU018,2025-01-24,4,5,3,0
STU018,2025-01-25,4,3,4,0
STU018,2025-01-26,5,3,4,0
STU018,2025-01-27,4,4,4,0
STU018,2025-01-28,4,4,4,0
STU018,2025-01-29,4,4,4,0
STU018,2025-01-30,4,3,5,0
STU018,2025-01-31,5,3,4,0
STU018,2025-02-01,4,3,4,0
STU018,2025-02-02,4,3,3,0
STU018,2025-02-03,4,4,3,0
STU018,2025-02-04,4,4,3,0
STU018,2025-02-05,4,4,4,0
STU018,2025-02-06,3,4,4,0
STU018,2025-02-07,4,4,3,0
STU018,2025-02-08,4,3,4,0
STU018,2025-02-09,5,4,3,0
STU018,2025-02-10,3,3,4,0
STU018,2025-02-11,3,4,3,0
STU018,2025-02-12,4,4,3,0
STU018,2025-02-13,4,4,4,0
STU018,2025-02-14,4,3,4,0
STU018,2025-02-15,4,4,4,0
STU018,2025-02-16,3,4,3,0
STU018,2025-02-17,4,3,4,0
STU018,2025-02-18,4,3,4,0
STU018,2025-02-19,5,3,4,0
STU018,2025-02-20,4,4,3,0
STU018,2025-02-21,4,3,3,0
STU018,2025-02-22,5,3,4,0
STU018,2025-02-23,4,3,4,0
STU018,2025-02-24,4,4,4,0
STU018,2025-02-25,4,3,4,0
STU018,2025-02-26,4,4,4,0
STU018,2025-02-27,3,4,5,0
STU018,2025-02-28,3,4,4,0
STU018,2025-03-01,3,4,3,0
STU019,2025-01-01,3,3,4,0
STU019,2025-01-02,3,4,4,0
STU019,2025-01-03,4,4,3,0
STU019,2025-01-04,4,3,4,0
STU019,2025-01-05,3,4,4,0
STU019,2025-01-06,3,4,4,0
STU019,2025-01-07,4,4,3,0
STU019,2025-01-08,3,3,4,0
STU019,2025-01-09,4,3,4,0
STU019,2025-01-10,4,4,3,0
STU019,2025-01-11,4,4,4,0
STU019,2025-01-12,3,4,3,0
STU019,2025-01-13,4,5,4,0
STU019,2025-01-14,3,4,4,0
STU019,2025-01-15,4,3,4,0
STU019,2025-01-16,4,4,4,0
STU019,2025-01-17,3,4,5,0
STU019,2025-01-18,4,4,4,0
STU019,2025-01-19,4,5,4,0
STU019,2025-01-20,4,3,4,0
STU019,2025-01-21,4,5,4,0
STU019,2025-01-22,3,3,3,0
STU019,2025-01-23,4,3,4,0
STU019,2025-01-24,3,5,5,0
STU019,2025-01-25,5,5,4,0
STU019,2025-01-26,4,4,4,0
STU019,2025-01-27,4,4,4,0
STU019,2025-01-28,4,4,4,0
STU019,2025-01-29,4,4,3,0
STU019,2025-01-30,4,4,4,0
STU019,2025-01-31,4,5,3,0
STU019,2025-02-01,4,4,5,0
STU019,2025-02-02,3,3,3,0
STU019,2025-02-03,4,4,4,0
STU019,2025-02-04,4,5,4,0
STU019,2025-02-05,5,5,4,0
STU019,2025-02-06,4,4,3,0
STU019,2025-02-07,4,4,3,0
STU019,2025-02-08,4,4,4,0
STU019,2025-02-09,5,4,4,0
STU019,2025-02-10,4,4,3,0
STU019,2025-02-11,4,5,4,0
STU019,2025-02-12,4,5,4,0
STU019,2025-02-13,3,4,5,0
STU019,2025-02-14,3,5,4,0
STU019,2025-02-15,3,4,4,0
STU019,2025-02-16,4,4,5,0
STU019,2025-02-17,4,3,4,0
STU019,2025-02-18,4,5,3,0
STU019,2025-02-19,3,4,3,0
STU019,2025-02-20,3,5,3,0
STU019,2025-02-21,3,4,3,0
STU019,2025-02-22,4,4,4,0
STU019,2025-02-23,4,3,4,0
STU019,2025-02-24,3,5,4,0
STU019,2025-02-25,4,5,4,0
STU019,2025-02-26,3,4,4,0
STU019,2025-02-27,4,4,3,0
STU019,2025-02-28,4,3,4,0
STU019,2025-03-01,4,4,5,0
STU020,2025-01-01,3,3,5,0
STU020,2025-01-02,4,3,3,0
STU020,2025-01-03,3,4,3,0
STU020,2025-01-04,3,4,4,0
STU020,2025-01-05,3,3,4,0
STU020,2025-01-06,4,3,5,0
STU020,2025-01-07,4,4,4,0
STU020,2025-01-08,3,3,4,0
STU020,2025-01-09,4,4,3,0
STU020,2025-01-10,5,4,4,0
STU020,2025-01-11,5,3,4,0
STU020,2025-01-12,4,4,3,0
STU020,2025-01-13,4,4,3,0
STU020,2025-01-14,4,4,3,0
STU020,2025-01-15,3,5,4,0
STU020,2025-01-16,4,4,3,0
STU020,2025-01-17,3,4,4,0
STU020,2025-01-18,4,4,4,0
STU020,2025-01-19,4,3,3,0
STU020,2025-01-20,4,3,4,0
STU020,2025-01-21,4,4,5,0
STU020,2025-01-22,4,3,3,0
STU020,2025-01-23,3,4,3,0
STU020,2025-01-24,5,4,3,0
STU020,2025-01-25,4,4,3,0
STU020,2025-01-26,4,4,4,0
STU020,2025-01-27,4,3,3,0
STU020,2025-01-28,3,5,4,0
STU020,2025-01-29,4,4,4,0
STU020,2025-01-30,3,4,4,0
STU020,2025-01-31,4,5,4,0
STU020,2025-02-01,5,4,3,0
STU020,2025-02-02,4,4,3,0
STU020,2025-02-03,4,4,3,0
STU020,2025-02-04,3,5,5,0
STU020,2025-02-05,3,4,3,0
STU020,2025-02-06,4,4,4,0
STU020,2025-02-07,3,3,3,0
STU020,2025-02-08,4,4,4,0
STU020,2025-02-09,4,4,3,0
STU020,2025-02-10,4,3,4,0
STU020,2025-02-11,4,3,5,0
STU020,2025-02-12,4,4,4,0
STU020,2025-02-13,5,4,4,0
STU020,2025-02-14,3,4,4,0
STU020,2025-02-15,4,4,3,0
STU020,2025-02-16,3,4,4,0
STU020,2025-02-17,4,4,4,0
STU020,2025-02-18,3,4,4,0
STU020,2025-02-19,4,5,3,0
STU020,2025-02-20,4,3,3,0
STU020,2025-02-21,3,4,3,0
STU020,2025-02-22,3,4,3,0
STU020,2025-02-23,4,3,4,0
STU020,2025-02-24,3,4,3,0
STU020,2025-02-25,4,4,3,0
STU020,2025-02-26,4,3,4,0
STU020,2025-02-27,4,4,3,0
STU020,2025-02-28,3,5,4,0
STU020,2025-03-01,4,3,4,0
STU021,2025-01-01,4,4,3,0
STU021,2025-01-02,5,3,3,0
STU021,2025-01-03,4,3,3,0
STU021,2025-01-04,5,3,4,0
STU021,2025-01-05,4,4,3,0
STU021,2025-01-06,4,3,4,0
STU021,2025-01-07,4,4,3,0
STU021,2025-01-08,4,3,3,0
STU021,2025-01-09,4,4,3,0
STU021,2025-01-10,3,3,3,0
STU021,2025-01-11,3,3,4,0
STU021,2025-01-12,4,5,4,0
STU021,2025-01-13,3,3,3,0
STU021,2025-01-14,5,5,4,0
STU021,2025-01-15,5,3,4,0
STU021,2025-01-16,4,4,5,0
STU021,2025-01-17,4,3,4,0
STU021,2025-01-18,4,3,4,0
STU021,2025-01-19,3,4,4,0
STU021,2025-01-20,4,3,3,0
STU021,2025-01-21,4,3,3,0
STU021,2025-01-22,4,3,4,0
STU021,2025-01-23,4,3,5,0
STU021,2025-01-24,5,4,4,0
STU021,2025-01-25,5,3,3,0
STU021,2025-01-26,4,3,5,0
STU021,2025-01-27,5,3,4,0
STU021,2025-01-28,3,3,4,0
STU021,2025-01-29,3,4,4,0
STU021,2025-01-30,3,4,3,0
STU021,2025-01-31,4,4,4,0
STU021,2025-02-01,3,4,4,0
STU021,2025-02-02,5,4,3,0
STU021,2025-02-03,4,3,3,0
STU021,2025-02-04,4,4,4,0
STU021,2025-02-05,5,3,3,0
STU021,2025-02-06,3,3,4,0
STU021,2025-02-07,5,3,4,0
STU021,2025-02-08,4,4,4,0
STU021,2025-02-09,4,4,4,0
STU021,2025-02-10,4,4,4,0
STU021,2025-02-11,4,3,4,0
STU021,2025-02-12,4,4,4,0
STU021,2025-02-13,5,4,4,0
STU021,2025-02-14,5,4,4,0
STU021,2025-02-15,3,4,4,0
STU021,2025-02-16,3,4,4,0
STU021,2025-02-17,5,3,4,0
STU021,2025-02-18,4,4,3,0
STU021,2025-02-19,3,4,4,0
STU021,2025-02-20,4,4,4,0
STU021,2025-02-21,5,4,4,0
STU021,2025-02-22,5,3,5,0
STU021,2025-02-23,3,4,3,0
STU021,2025-02-24,5,4,4,0
STU021,2025-02-25,5,4,3,0
STU021,2025-02-26,4,5,4,0
STU021,2025-02-27,4,3,4,0
STU021,2025-02-28,5,3,4,0
STU021,2025-03-01,3,4,3,0
STU022,2025-01-01,4,3,3,0
STU022,2025-01-02,4,4,3,0
STU022,2025-01-03,4,4,4,0
STU022,2025-01-04,3,3,3,0
STU022,2025-01-05,4,4,3,0
STU022,2025-01-06,5,3,3,0
STU022,2025-01-07,4,4,4,0
STU022,2025-01-08,4,3,4,0
STU022,2025-01-09,3,4,4,0
STU022,2025-01-10,4,5,4,0
STU022,2025-01-11,4,4,4,0
STU022,2025-01-12,4,3,3,0
STU022,2025-01-13,3,4,3,0
STU022,2025-01-14,4,3,5,0
STU022,2025-01-15,3,3,4,0
STU022,2025-01-16,3,3,3,0
STU022,2025-01-17,4,5,3,0
STU022,2025-01-18,4,3,3,0
STU022,2025-01-19,4,3,4,0
STU022,2025-01-20,4,3,5,0
STU022,2025-01-21,4,4,3,0
STU022,2025-01-22,5,3,3,0
STU022,2025-01-23,4,4,4,0
STU022,2025-01-24,4,5,4,0
STU022,2025-01-25,4,4,4,0
STU022,2025-01-26,3,3,3,0
STU022,2025-01-27,4,4,5,0
STU022,2025-01-28,3,4,4,0
STU022,2025-01-29,3,5,4,0
STU022,2025-01-30,4,5,4,0
STU022,2025-01-31,4,5,5,0
STU022,2025-02-01,4,4,3,0
STU022,2025-02-02,4,3,4,0
STU022,2025-02-03,4,4,4,0
STU022,2025-02-04,4,4,4,0
STU022,2025-02-05,4,4,4,0
STU022,2025-02-06,5,5,4,0
STU022,2025-02-07,5,4,4,0
STU022,2025-02-08,3,4,4,0
STU022,2025-02-09,4,4,4,0
STU022,2025-02-10,4,3,3,0
STU022,2025-02-11,4,3,4,0
STU022,2025-02-12,4,4,4,0
STU022,2025-02-13,5,4,4,0
STU022,2025-02-14,4,3,4,0
STU022,2025-02-15,5,3,4,0
STU022,2025-02-16,4,5,3,0
STU022,2025-02-17,4,4,3,0
STU022,2025-02-18,5,4,4,0
STU022,2025-02-19,4,4,5,0
STU022,2025-02-20,3,3,3,0
STU022,2025-02-21,5,3,5,0
STU022,2025-02-22,4,3,4,0
STU022,2025-02-23,5,3,3,0
STU022,2025-02-24,3,5,3,0
STU022,2025-02-25,4,3,4,0
STU022,2025-02-26,4,4,3,0
STU022,2025-02-27,5,3,4,0
STU022,2025-02-28,3,3,4,0
STU022,2025-03-01,4,5,4,0
STU023,2025-01-01,4,4,4,0
STU023,2025-01-02,4,3,4,0
STU023,2025-01-03,4,4,4,0
STU023,2025-01-04,4,3,4,0
STU023,2025-01-05,3,3,5,0
STU023,2025-01-06,4,4,4,0
STU023,2025-01-07,4,3,5,0
STU023,2025-01-08,4,3,4,0
STU023,2025-01-09,4,3,4,0
STU023,2025-01-10,4,4,5,0
STU023,2025-01-11,4,5,4,0
STU023,2025-01-12,4,4,4,0
STU023,2025-01-13,5,3,5,0
STU023,2025-01-14,3,5,4,0
STU023,2025-01-15,3,3,4,0
STU023,2025-01-16,4,4,3,0
STU023,2025-01-17,5,4,4,0
STU023,2025-01-18,4,4,4,0
STU023,2025-01-19,3,3,3,0
STU023,2025-01-20,4,3,3,0
STU023,2025-01-21,4,4,4,0
STU023,2025-01-22,4,5,5,0
STU023,2025-01-23,4,4,4,0
STU023,2025-01-24,4,4,4,0
STU023,2025-01-25,4,4,4,0
STU023,2025-01-26,4,4,5,0
STU023,2025-01-27,4,4,4,0
STU023,2025-01-28,4,3,4,0
STU023,2025-01-29,4,4,4,0
STU023,2025-01-30,4,3,3,0
STU023,2025-01-31,4,4,3,0
STU023,2025-02-01,4,4,4,0
STU023,2025-02-02,3,4,4,0
STU023,2025-02-03,4,3,4,0
STU023,2025-02-04,4,4,5,0
STU023,2025-02-05,5,4,5,0
STU023,2025-02-06,5,4,4,0
STU023,2025-02-07,4,5,4,0
STU023,2025-02-08,3,4,3,0
STU023,2025-02-09,4,4,4,0
STU023,2025-02-10,4,4,4,0
STU023,2025-02-11,5,4,4,0
STU023,2025-02-12,4,4,3,0
STU023,2025-02-13,5,4,4,0
STU023,2025-02-14,4,5,5,0
STU023,2025-02-15,4,3,4,0
STU023,2025-02-16,5,4,4,0
STU023,2025-02-17,4,4,4,0
STU023,2025-02-18,5,4,3,0
STU023,2025-02-19,3,5,4,0
STU023,2025-02-20,5,4,4,0
STU023,2025-02-21,5,3,4,0
STU023,2025-02-22,4,3,4,0
STU023,2025-02-23,4,3,4,0
STU023,2025-02-24,4,3,4,0
STU023,2025-02-25,4,4,3,0
STU023,2025-02-26,5,4,4,0
STU023,2025-02-27,4,5,3,0
STU023,2025-02-28,4,3,4,0
STU023,2025-03-01,3,3,3,0
STU024,2025-01-01,3,3,4,0
STU024,2025-01-02,4,4,4,0
STU024,2025-01-03,4,5,4,0
STU024,2025-01-04,3,5,3,0
STU024,2025-01-05,3,3,4,0
STU024,2025-01-06,3,3,4,0
STU024,2025-01-07,5,4,4,0
STU024,2025-01-08,4,3,4,0
STU024,2025-01-09,4,5,3,0
STU024,2025-01-10,3,5,3,0
STU024,2025-01-11,5,4,3,0
STU024,2025-01-12,4,5,4,0
STU024,2025-01-13,3,4,3,0
STU024,2025-01-14,3,4,3,0
STU024,2025-01-15,4,5,5,0
STU024,2025-01-16,4,5,4,0
STU024,2025-01-17,4,4,4,0
STU024,2025-01-18,4,3,3,0
STU024,2025-01-19,4,4,3,0
STU024,2025-01-20,3,5,4,0
STU024,2025-01-21,4,4,3,0
STU024,2025-01-22,3,4,3,0
STU024,2025-01-23,3,4,4,0
STU024,2025-01-24,4,3,4,0
STU024,2025-01-25,4,4,4,0
STU024,2025-01-26,3,5,3,0
STU024,2025-01-27,3,4,4,0
STU024,2025-01-28,4,4,3,0
STU024,2025-01-29,4,4,4,0
STU024,2025-01-30,4,4,3,0
STU024,2025-01-31,4,4,4,0
STU024,2025-02-01,4,5,3,0
STU024,2025-02-02,3,4,4,0
STU024,2025-02-03,4,3,4,0
STU024,2025-02-04,4,4,3,0
STU024,2025-02-05,3,4,4,0
STU024,2025-02-06,3,5,4,0
STU024,2025-02-07,5,5,4,0
STU024,2025-02-08,3,3,3,0
STU024,2025-02-09,4,4,3,0
STU024,2025-02-10,4,4,4,0
STU024,2025-02-11,4,4,5,0
STU024,2025-02-12,3,4,4,0
STU024,2025-02-13,4,5,3,0
STU024,2025-02-14,3,4,5,0
STU024,2025-02-15,4,3,4,0
STU024,2025-02-16,3,4,4,0
STU024,2025-02-17,3,5,5,0
STU024,2025-02-18,4,4,4,0
STU024,2025-02-19,3,5,4,0
STU024,2025-02-20,4,4,4,0
STU024,2025-02-21,4,3,3,0
STU024,2025-02-22,3,4,3,0
STU024,2025-02-23,4,4,5,0
STU024,2025-02-24,3,5,3,0
STU024,2025-02-25,4,4,4,0
STU024,2025-02-26,4,4,4,0
STU024,2025-02-27,4,5,3,0
STU024,2025-02-28,4,4,4,0
STU024,2025-03-01,5,4,4,0
STU025,2025-01-01,5,5,3,0
STU025,2025-01-02,3,3,4,0
STU025,2025-01-03,5,4,4,0
STU025,2025-01-04,4,4,3,0
STU025,2025-01-05,4,3,4,0
STU025,2025-01-06,4,3,4,0
STU025,2025-01-07,4,4,5,0
STU025,2025-01-08,3,4,4,0
STU025,2025-01-09,4,4,5,0
STU025,2025-01-10,4,3,4,0
STU025,2025-01-11,4,4,4,0
STU025,2025-01-12,4,4,5,0
STU025,2025-01-13,4,4,5,0
STU025,2025-01-14,3,4,4,0
STU025,2025-01-15,4,4,3,0
STU025,2025-01-16,5,5,5,0
STU025,2025-01-17,3,4,4,0
STU025,2025-01-18,3,3,5,0
STU025,2025-01-19,4,4,4,0
STU025,2025-01-20,4,4,3,0
STU025,2025-01-21,4,4,4,0
STU025,2025-01-22,4,3,4,0
STU025,2025-01-23,3,4,4,0
STU025,2025-01-24,4,5,4,0
STU025,2025-01-25,3,4,5,0
STU025,2025-01-26,4,4,4,0
STU025,2025-01-27,4,3,4,0
STU025,2025-01-28,4,5,4,0
